"psi_z";"psi";"n_gauche";"n_droite";"logLik";"AIC";"modele";"reponse";"source";"vent";"version";"variable"
0,37438982561051;1025,36666666667;4152;2594;-1693,11835134781;3448,23670269562;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,50974933955064;1026,13333333334;4535;2211;-1692,97046879579;3447,94093759158;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,622829181941601;1026,77380952381;4915;1831;-1692,73654443586;3447,47308887173;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,644178031633579;1026,89472789116;4967;1779;-1692,62786051628;3447,25572103256;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,665526881325557;1027,01564625851;5043;1703;-1692,50645716982;3447,01291433965;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,686875731017535;1027,13656462585;5092;1654;-1692,39122912505;3446,7824582501;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,708224580709513;1027,2574829932;5133;1613;-1692,27716514215;3446,5543302843;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,729573430401491;1027,37840136055;5165;1581;-1692,18081274018;3446,36162548035;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,750922280093469;1027,49931972789;5218;1528;-1692,1132610165;3446,22652203301;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,772271129785446;1027,62023809524;5273;1473;-1692,10124813841;3446,20249627683;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,7804683674309;1027,66666666667;5301;1445;-1692,10492138512;3446,20984277025;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,793619979477424;1027,74115646259;5332;1414;-1692,11386746788;3446,22773493575;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,814968829169402;1027,86207482993;5363;1383;-1692,19078279606;3446,38156559212;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,83631767886138;1027,98299319728;5427;1319;-1692,36196903408;3446,72393806815;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,857666528553358;1028,10391156463;5486;1260;-1692,5603997382;3447,1207994764;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,879015378245336;1028,22482993198;5541;1205;-1692,74678216977;3447,49356433955;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,900364227937314;1028,34574829932;5624;1122;-1692,89857684377;3447,79715368754;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
0,921713077629292;1028,46666666667;5688;1058;-1693,02297442108;3448,04594884217;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
1,1335801429269;1029,66666666667;6072;674;-1694,2987804169;3450,59756083381;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"pression"
-1,22201733720988;7,13333333333336;683;6063;-1694,6178218863;3451,2356437726;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,99228875667813;8,80000000000002;1061;5685;-1694,52103282937;3451,04206565874;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,776343890978288;10,3666666666667;1449;5297;-1694,21272658361;3450,42545316722;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,588951006001678;11,7261904761905;1831;4915;-1693,76307153989;3449,52614307977;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,569189659737569;11,8695578231293;1876;4870;-1693,71955324725;3449,43910649449;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,549428313473461;12,012925170068;1923;4823;-1693,68525829808;3449,37051659616;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,529666967209353;12,1562925170068;1991;4755;-1693,66272977814;3449,32545955628;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,509905620945244;12,2996598639456;2038;4708;-1693,64457268075;3449,28914536151;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,490144274681136;12,4430272108844;2095;4651;-1693,62435505243;3449,24871010486;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,470382928417028;12,5863945578231;2140;4606;-1693,60954844903;3449,21909689807;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,450621582152919;12,7297619047619;2201;4545;-1693,59380841377;3449,18761682754;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,445534735012574;12,7666666666667;2228;4518;-1693,59259194546;3449,18518389091;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,430860235888811;12,8731292517007;2268;4478;-1693,59554218911;3449,19108437822;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,411098889624703;13,0164965986395;2345;4401;-1693,59089731765;3449,18179463531;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,391337543360594;13,1598639455782;2385;4361;-1693,58030281146;3449,16060562292;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,371576197096486;13,303231292517;2431;4315;-1693,57932659568;3449,15865319136;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,351814850832378;13,4465986394558;2476;4270;-1693,57763879677;3449,15527759354;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,332053504568269;13,5899659863946;2543;4203;-1693,59266842015;3449,18533684031;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,312292158304161;13,7333333333333;2605;4141;-1693,60771000994;3449,21542001989;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,156076723542573;14,8666666666667;2998;3748;-1693,94814425935;3449,89628851869;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-0,0320232900554302;15,7666666666667;3373;3373;-1694,19253550996;3450,38507101992;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
0,115003001484887;16,8333333333333;3767;2979;-1694,44544177245;3450,8908835449;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
0,25743472141457;17,8666666666667;4147;2599;-1694,59430574368;3451,18861148736;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
0,450406729061237;19,2666666666667;4531;2215;-1694,61775293141;3451,23550586283;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
0,652567879929174;20,7333333333333;4920;1826;-1694,61831228243;3451,23662456487;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
0,873107317239651;22,3333333333333;5305;1441;-1694,57357218936;3451,14714437872;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
1,08445761132886;23,8666666666666;5688;1058;-1694,50692129332;3451,01384258664;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
1,37391562279886;25,9666666666666;6074;672;-1694,43777593496;3450,87555186992;"presence_IC_moyen_sans_2202_2024";"presence";"IC";"moyen";"sans_2202_2024";"vent"
-1,24572704503566;15,8866666666667;542;4875;-21523,1081637825;43110,2163275651;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,938758630830205;17,4;860;4557;-21519,8969954755;43103,7939909509;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,715631809931966;18,5;1168;4249;-21516,9584132252;43097,9168264504;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,690517968618745;18,6238095238096;1192;4225;-21516,5901245281;43097,1802490563;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,665404127305523;18,7476190476191;1220;4197;-21516,2859964732;43096,5719929464;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,640290285992301;18,8714285714286;1270;4147;-21516,0632628992;43096,1265257983;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,61517644467908;18,9952380952381;1306;4111;-21515,9713909944;43095,9427819887;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,590062603365858;19,1190476190477;1344;4073;-21515,8666206397;43095,7332412794;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,564948762052636;19,2428571428572;1392;4025;-21515,8260857109;43095,6521714219;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,539834920739415;19,3666666666667;1442;3975;-21515,8329669327;43095,6659338654;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,525925716319783;19,4352380952382;1471;3946;-21515,8685301617;43095,7370603234;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,514721079426193;19,4904761904762;1484;3933;-21515,8843529079;43095,7687058158;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,489607238112971;19,6142857142858;1537;3880;-21515,9189634583;43095,8379269166;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,46449339679975;19,7380952380953;1593;3824;-21515,9587731085;43095,9175462171;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,439379555486528;19,8619047619048;1629;3788;-21516,0608298581;43096,1216597163;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,414265714173306;19,9857142857143;1685;3732;-21516,1933104701;43096,3866209402;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,389151872860085;20,1095238095239;1738;3679;-21516,3092767137;43096,6185534273;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,364038031546863;20,2333333333334;1790;3627;-21516,4111531703;43096,8223063406;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,208525398799605;21,0000000000001;2099;3318;-21517,8019899606;43099,6039799212;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-0,0800584413127399;21,6333333333334;2409;3008;-21518,9183660877;43101,8367321754;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
0,0416470973590256;22,2333333333334;2711;2706;-21519,8505136326;43103,7010272653;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
0,163352636030793;22,8333333333334;3028;2389;-21521,1414267789;43106,2828535579;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
0,31886526877805;23,6000000000001;3340;2077;-21522,2470069123;43108,4940138245;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
0,481139320340405;24,4000000000001;3638;1779;-21522,5427101829;43109,0854203658;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
0,663311261558624;25,2980952380953;3946;1471;-21523,074932162;43110,1498643239;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
0,880063030431196;26,3666666666668;4269;1148;-21523,7089366978;43111,4178733956;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
1,10995127014453;27,5000000000001;4572;845;-21524,005544518;43112,011089036;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
1,36012376630316;28,7333333333334;4880;537;-21524,1816803606;43112,3633607211;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"temperature"
-1,38570870037549;42,9999999999998;561;4856;-21523,7597065267;43111,5194130534;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-1,14776305315625;47,2499999999998;862;4555;-21524,3051223235;43112,610244647;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,951807814269823;50,7499999999998;1166;4251;-21524,0882046741;43112,1764093482;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,751186974457525;54,3333333333332;1483;3934;-21522,7530580586;43109,5061161171;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,583225341126299;57,3333333333332;1783;3634;-21519,6419509326;43103,2839018653;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,419929308720941;60,2499999999998;2095;3322;-21516,1539635885;43096,307927177;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,237970872612113;63,4999999999998;2421;2996;-21512,6380608193;43089,2761216385;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,214642867982776;63,9166666666665;2453;2964;-21512,4013535203;43088,8027070407;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,191314863353439;64,3333333333332;2498;2919;-21512,2219560962;43088,4439121923;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,167986858724102;64,7499999999998;2523;2894;-21512,0633497718;43088,1266995436;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,144658854094765;65,1666666666665;2577;2840;-21511,9301664315;43087,8603328631;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,121330849465428;65,5833333333331;2618;2799;-21511,8722288032;43087,7444576065;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,0980028448360913;65,9999999999998;2638;2779;-21511,8358335268;43087,6716670537;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,0746748402067544;66,4166666666665;2694;2723;-21511,7639654883;43087,5279309765;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,0700092392808869;66,4999999999998;2722;2695;-21511,7521710529;43087,5043421058;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,0513468355774175;66,8333333333331;2757;2660;-21511,6957609928;43087,3915219857;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,0280188309480806;67,2499999999998;2787;2630;-21511,6523544715;43087,3047089431;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-0,00469082631874371;67,6666666666665;2838;2579;-21511,6641518442;43087,3283036884;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,0186371783105932;68,0833333333331;2898;2519;-21511,694814157;43087,3896283139;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,0419651829399301;68,4999999999998;2928;2489;-21511,7138275208;43087,4276550416;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,065293187569267;68,9166666666665;2969;2448;-21511,7262724392;43087,4525448784;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,0886211921986039;69,3333333333331;3021;2396;-21511,8157213791;43087,6314427581;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,2752452292333;72,6666666666665;3330;2087;-21512,5845493919;43089,1690987837;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,475866069045597;76,2499999999998;3647;1770;-21513,0585797692;43090,1171595385;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,657824505154425;79,4999999999998;3960;1457;-21515,1025958336;43094,2051916673;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
0,853779744040855;82,9999999999998;4259;1158;-21517,7208324764;43099,4416649528;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
1,10572219403769;87,4999999999998;4573;844;-21520,5046211018;43105,0092422035;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
1,37166144681214;92,2499999999998;4876;541;-21521,4562801749;43106,9125603497;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"humidite"
-1,12633522024748;1016,86666666666;544;4873;-21523,666516297;43111,333032594;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-0,855616192367244;1018,4;857;4560;-21523,2304937247;43110,4609874494;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-0,602552753261767;1019,83333333333;1166;4251;-21521,6218606313;43107,2437212627;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-0,449537650546853;1020,7;1473;3944;-21520,6085640627;43105,2171281255;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-0,302407744090181;1021,53333333333;1791;3626;-21519,5009226656;43103,0018453313;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-0,161163033891769;1022,33333333333;2100;3317;-21518,3980324544;43100,7960649087;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-0,0316887162099205;1023,06666666666;2409;3008;-21515,674762411;43095,349524822;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,0919004052137071;1023,76666666666;2719;2698;-21513,0414882184;43090,0829764368;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,109976365149811;1023,86904761905;2757;2660;-21512,6452825235;43089,290565047;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,128052325085915;1023,97142857143;2819;2598;-21512,2488796077;43088,4977592155;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,146128285022019;1024,07380952381;2859;2558;-21511,9296624659;43087,8593249319;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,164204244958123;1024,17619047619;2931;2486;-21511,5882950127;43087,1765900255;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,182280204894227;1024,27857142857;2970;2447;-21511,2711405169;43086,5422810338;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,197833937862471;1024,36666666666;3026;2391;-21511,1015158383;43086,2030316765;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,200356164830331;1024,38095238095;3034;2383;-21511,0797585421;43086,1595170841;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,218432124766435;1024,48333333333;3073;2344;-21510,9579350535;43085,9158701071;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,236508084702539;1024,58571428571;3117;2300;-21510,899336274;43085,7986725481;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,254584044638643;1024,68809523809;3149;2268;-21510,9270151718;43085,8540303435;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,272660004574747;1024,79047619047;3187;2230;-21511,0209399223;43086,0418798447;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,290735964510851;1024,89285714285;3213;2204;-21511,1297963048;43086,2595926097;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,308811924446955;1024,99523809524;3238;2179;-21511,2203276302;43086,4406552603;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,326887884383059;1025,09761904762;3269;2148;-21511,3800438566;43086,7600877131;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,344963844319163;1025,2;3334;2083;-21511,6008414057;43087,2016828114;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,497978947034077;1026,06666666666;3642;1775;-21513,608825672;43091,217651344;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,615682872199424;1026,73333333333;3949;1468;-21514,1010554211;43092,2021108423;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,7804683674309;1027,66666666666;4257;1160;-21515,7137067516;43095,4274135031;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
0,927598273887553;1028,5;4567;850;-21516,0217449538;43096,0434899076;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
1,16300612421821;1029,83333333333;4879;538;-21512,5850696293;43089,1701392585;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"pression"
-1,22661190882051;7,09999999999997;558;4859;-21523,8317508678;43111,6635017356;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,21020272449682;7,21904761904759;580;4837;-21523,8680191202;43111,7360382404;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,19379354017312;7,33809523809521;607;4810;-21523,8819077233;43111,7638154465;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,17738435584942;7,45714285714283;624;4793;-21523,9079317787;43111,8158635574;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,16097517152573;7,57619047619045;644;4773;-21523,9354992316;43111,8709984632;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,14456598720203;7,69523809523807;656;4761;-21523,9569511922;43111,9139023843;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,12815680287833;7,81428571428569;670;4747;-21523,9706337445;43111,9412674889;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,11174761855464;7,93333333333331;690;4727;-21523,9866923394;43111,9733846789;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,09533843423094;8,05238095238093;710;4707;-21524,0025673055;43112,005134611;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,07892924990725;8,17142857142855;731;4686;-21524,014739184;43112,0294783679;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,06252006558355;8,29047619047617;753;4664;-21524,0156122743;43112,0312245486;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,04611088125985;8,40952380952379;783;4634;-21524,0174712881;43112,0349425761;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,02970169693616;8,52857142857141;803;4614;-21524,0183490115;43112,036698023;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-1,01329251261246;8,64761904761903;832;4585;-21524,0260821735;43112,0521643471;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,996883328288765;8,76666666666665;853;4564;-21524,0348635767;43112,0697271535;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,776343890978288;10,3666666666666;1167;4250;-21524,209425439;43112,4188508779;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,597155598163526;11,6666666666667;1472;3945;-21524,3193393738;43112,6386787475;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,450129306623208;12,7333333333333;1783;3634;-21524,3200550139;43112,6401100279;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,316886729914796;13,7;2098;3319;-21524,2769314391;43112,5538628781;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,165265866763843;14,8;2405;3012;-21524,2822118122;43112,5644236243;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
-0,036617861666065;15,7333333333333;2713;2704;-21524,2920678766;43112,5841357531;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
0,108045507331642;16,7828571428571;3018;2399;-21524,2911529183;43112,5823058365;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
0,25743472141457;17,8666666666667;3329;2088;-21524,2811888992;43112,5623777983;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
0,450406729061237;19,2666666666667;3639;1778;-21524,2947547029;43112,5895094057;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
0,652567879929174;20,7333333333333;3950;1467;-21524,2927746723;43112,5855493446;"intensite_IC_moyen_sans_2202_2024";"intensite";"IC";"moyen";"sans_2202_2024";"vent"
