"terme","beta","SE","z","p_value","IC95_inf","IC95_sup","ratio","ratio_IC95_inf","ratio_IC95_sup","modele","reponse","source","vent","version"
"groupeG9",-18.654818651299,3249.81034391685,-0.00574027917851207,0.995419945021531,-6388.28309272832,6350.97345542573,7.91252688812187e-09,0,Inf,"presence_MR_moyen_complet","presence","MR","moyen","complet"
"activite_electrique",-0.0849016140923587,0.327852172961666,-0.258963097073283,0.795663713706732,-0.727491873097224,0.557688644912506,0.918602657511885,0.483119196033559,1.74663074726859,"presence_MR_moyen_complet","presence","MR","moyen","complet"
"(Intercept)",3.46446064235472,0.180760199678066,19.1660589472955,7.10951145417891e-82,3.11017065098571,3.81875063372373,31.9592176753296,22.4248709005628,45.5472675382702,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"temperature_z",0.0331382732891363,0.0320057591388107,1.03538469890415,0.300489288592556,-0.0295930146229326,0.0958695612012052,1.0336934615548,0.970840571071698,1.10061549166781,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"humidite_z",0.12377404700754,0.02839581285891,4.3588837418578,1.30727532887647e-05,0.0681182538040759,0.179429840211003,1.13176011752083,1.07049189073252,1.19653495248271,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"pression_z",-0.000455976218612337,0.0226535024506665,-0.0201282878709523,0.983941034255929,-0.0448568410219186,0.0439448885846939,0.999544127722745,0.956134351252457,1.04492476601881,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"vent_MR_moyen_z",-0.0355230772546604,0.0151542713272265,-2.34409668981173,0.0190732261089721,-0.0652254490560243,-0.00582070545329647,0.965100462103875,0.936856226214858,0.994196202032287,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"direction_MR_sin",-0.0411148361196328,0.0208800007762493,-1.96910127352104,0.0489414626463494,-0.0820396376410814,-0.00019003459818423,0.959718913223557,0.921235442372827,0.999809983457246,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"direction_MR_cos",0.0505099027374397,0.0210439807423387,2.40020666032155,0.016385818022663,0.0092637004824559,0.0917561049924234,1.05180727907475,1.00930674135904,1.09609745678009,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"pluie",-0.00139875058559182,0.0359471586698911,-0.0389112975085677,0.968961109282233,-0.0718551815785784,0.0690576804073947,0.998602227210058,0.930665663584814,1.07149801180777,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"saisonete",0.131347384980691,0.080257782656461,1.63656882402192,0.10172059418502,-0.0259578690259721,0.288652638987355,1.14036385778922,0.974376140159848,1.33462805025025,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"saisonprintemps",-0.00499219532129104,0.0881426856238726,-0.0566376584279949,0.954833835590557,-0.177751859144081,0.167767468501499,0.995020244975699,0.837150128867117,1.18266157260385,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure10",-0.0474995741511765,0.0421404429231994,-1.1271731110597,0.259669296755714,-0.130094842280647,0.0350956939782944,0.953610879226611,0.878012154296402,1.03571881611147,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure11",-0.0796115167391072,0.0459843495835553,-1.73127417175816,0.0834028757992013,-0.169740841922876,0.0105178084446611,0.923475031302095,0.84388348748193,1.01057331502374,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure12",-0.0521496503943793,0.0491421683879768,-1.06119961949295,0.288599192290753,-0.148468300434814,0.0441689996460553,0.949186810033265,0.862027332629017,1.0451589714602,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure13",-0.0476402491816903,0.0523331349649838,-0.910326683344433,0.36265025040975,-0.150213193713058,0.0549326953496779,0.953476739422359,0.860524498454575,1.05646950697184,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure14",-0.0862639500361412,0.0553240304884092,-1.55924919559529,0.118937411154194,-0.194699049793423,0.0221711497211409,0.917352064151067,0.823082327582567,1.02241875618184,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure15",-0.0219577694435338,0.0566142413788245,-0.387848868213338,0.698127879072286,-0.13292168254603,0.0890061436589622,0.978281547553013,0.875533658990782,1.09308737186173,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure16",0.00292222611263564,0.0576732590253557,0.0506686489027941,0.959589559097932,-0.110117361577061,0.115961813802333,1.00292649997741,0.895729004958876,1.12295299000966,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure17",-0.0535878550774525,0.0576886828341782,-0.928914519187182,0.352933387886783,-0.166657673432442,0.0594819632775368,0.947822666312044,0.846489337533264,1.06128661867471,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure18",-0.0680867415272382,0.0549474619098531,-1.23912441377077,0.215299427054543,-0.17578376687055,0.0396102838160739,0.934179437911527,0.838799339934969,1.04040523241751,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure19",-0.128041235671601,0.0522909325949198,-2.44863170950676,0.014339999074855,-0.230531463557644,-0.0255510077855586,0.879817098547677,0.794111449037808,0.974772656702999,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"heure20",-0.0665600370439132,0.0504482790436854,-1.31937180624687,0.187044842569626,-0.165438663969537,0.0323185898817103,0.935606743107003,0.847521845236438,1.03284650734057,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"groupeG2",-2.58577412614207,0.173486030173207,-14.9047973693354,3.06741754881705e-50,-2.92580674528155,-2.24574150700258,0.0753377361104236,0.0536214156345574,0.105849023474605,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"groupeG6",-3.4305173987158,0.212349371864365,-16.1550626149579,1.04612297401504e-58,-3.84672216756996,-3.01431262986165,0.0323701881456099,0.0213496022903009,0.0490795597189281,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"groupeG7",-1.33471417336267,0.165795530676105,-8.05036280483428,8.25489635923407e-16,-1.65967341348784,-1.00975493323751,0.263233403823028,0.190201087068955,0.364308248475659,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"groupeG9",0.812768520209879,0.165614322203679,4.90759802289506,9.21985783176828e-07,0.488164448690669,1.13737259172909,2.25413998809794,1.62932276793845,3.1185638511461,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"activite_electrique",-0.0511528986340645,0.0590652191793894,-0.86604095176056,0.386467704668292,-0.166920728225668,0.0646149309575388,0.95013338532896,0.846266693740654,1.06674817358856,"intensite_MR_moyen_complet","intensite","MR","moyen","complet"
"(Intercept)",22.3436917520284,2327.46811967895,0.00959999905610328,0.992340426620618,-4539.49382281871,4584.18120632277,5055242962.32985,0,Inf,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"temperature_z",-0.0868610944269872,0.139490946708055,-0.622700587220053,0.533481296763933,-0.360263349974775,0.186541161120801,0.91680443603433,0.697492617219081,1.20507422327055,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"humidite_z",0.0605142281997934,0.132946563632006,0.455177076763684,0.648981850626725,-0.200061036518938,0.321089492918525,1.06238271325629,0.818680782127909,1.37862895290177,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"pression_z",-0.265727930574275,0.104425416641409,-2.54466718085282,0.0109381937399789,-0.470401747191436,-0.0610541139571134,0.766647680523456,0.624751225807958,0.940772329485052,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"rafale_MR_max_z",0.039212125711533,0.071825734190464,0.545934213600271,0.585111159120204,-0.101566313301776,0.179990564724842,1.03999106909893,0.90342126850859,1.19720606709986,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"direction_MR_sin",0.170082115958137,0.107186028429993,1.58679371229081,0.112559373378204,-0.0400024997646495,0.380166731680924,1.1854021877603,0.96078703740785,1.4625284189283,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"direction_MR_cos",0.0944156976805352,0.116353449447598,0.811455939886488,0.417103885580354,-0.133637063236756,0.322468458597827,1.0990165095867,0.87490754309937,1.38053134627844,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"pluie",-0.146573481404013,0.211442503317784,-0.693207274337476,0.488179483746872,-0.56100078790687,0.267853825098843,0.863662266887061,0.570637690684787,1.3071560526424,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"saisonete",-1.169739135075,0.331397746324707,-3.52971360864019,0.00041600972596894,-1.81927871787143,-0.52019955227858,0.310447915675572,0.162142659369312,0.594401921876632,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"saisonprintemps",-1.78972064629993,0.356260438803908,-5.02363005083768,5.07038626063407e-07,-2.48799110635559,-1.09145018624427,0.167006817123468,0.0830766912901236,0.335729270540018,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure10",0.178299035056325,0.234636920986612,0.759893346309713,0.447318339148904,-0.281589330077436,0.638187400190085,1.19518266931917,0.754583505661464,1.89304643200321,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure11",0.0746288620191508,0.244635788431596,0.305061097142041,0.760319619776571,-0.404857283306777,0.554115007345079,1.07748418136381,0.66707200637621,1.7404000617506,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure12",0.249753117172565,0.258886412057156,0.964720841035975,0.334684653643064,-0.25766425045946,0.757170484804591,1.28370845199055,0.772854674152468,2.13223448705815,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure13",0.627871362841395,0.275739715941044,2.27704362680797,0.0227836205321924,0.0874215195969482,1.16832120608584,1.8736180784163,1.09135661097523,3.21658811470565,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure14",0.206289447631226,0.277138837583833,0.744354163529409,0.456662241370864,-0.336902674033085,0.749481569295538,1.22910891517697,0.713978325152157,2.11590278324703,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure15",0.139040552156803,0.282969687661925,0.491362001724088,0.623170434550031,-0.41558003566057,0.693661139974177,1.14917070040916,0.659957370855483,2.001028183028,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure16",-0.00690544569986162,0.286562490108067,-0.0240975212675513,0.980774820491624,-0.568567926311673,0.55475703491195,0.993118342103672,0.566335892976992,1.74151780534033,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure17",-0.518577041287358,0.284123694133838,-1.82518055337926,0.067973787395342,-1.07545948178968,0.0383053992149656,0.595367128345387,0.341140971220047,1.03904850902706,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure18",-0.078344765637562,0.282142575260071,-0.277677927782952,0.78125960559427,-0.6313442131473,0.474654681872176,0.924645585559166,0.531876365062768,1.60745901689607,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure19",-0.0529470020683683,0.273434504074173,-0.193636872009414,0.846460224890756,-0.588878630053747,0.482984625917011,0.94843027599328,0.554949239347427,1.62090498489276,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"heure20",0.0619754524790833,0.270831948776812,0.228833609767938,0.818998242988287,-0.468855167123469,0.592806072081635,1.06393622741068,0.625718201160891,1.80905764591273,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"groupeG2",-20.4386578137399,2327.46809534962,-0.00878149859694196,0.992993467900028,-4582.276124699,4541.39880907152,1.32924089440843e-09,0,Inf,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"groupeG6",-23.9710977592129,2327.46810022452,-0.0102992164562429,0.991782559477393,-4585.80857419928,4537.86637868085,3.88583645245181e-11,0,Inf,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"groupeG7",-17.0242953749583,2327.46809666646,-0.00731451288176261,0.994163915142359,-4578.86176484122,4544.8131740913,4.04056837514248e-08,0,Inf,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"groupeG9",-18.0140956807667,2327.46809394183,-0.00773978200932403,0.993824609086177,-4579.85155980676,4543.82336844523,1.50168087369208e-08,0,Inf,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"activite_electrique",-0.0631207452386364,0.326224044340826,-0.193488942135395,0.846576065325808,-0.702519872146654,0.576278381669382,0.938830107579683,0.495335547590172,1.77940383076914,"presence_MR_rafale_max_complet","presence","MR","rafale_max","complet"
"(Intercept)",3.47978777479916,0.179984277843278,19.3338430250513,2.78852738511414e-83,3.12701859022633,3.83255695937198,32.4528340357606,22.8058843964775,46.1804689808606,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"temperature_z",0.0408207232265068,0.0314276000632839,1.29888133819663,0.193984655009596,-0.0207773728975297,0.102418819350543,1.04166534240319,0.979436989518456,1.1078473624908,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"humidite_z",0.113691435287124,0.0286543055618707,3.96769117442542,7.25722913281863e-05,0.057528996385857,0.16985387418839,1.12040635367567,1.05921598364481,1.18513166034111,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"pression_z",-0.00649044749274306,0.0227536097291735,-0.285249134972257,0.775453279011052,-0.0510875225619231,0.038106627576437,0.993530569966097,0.950195503348197,1.03884199617754,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"rafale_MR_max_z",-0.0459968980678003,0.0134015821296109,-3.43219909581942,0.000598707856613041,-0.0722639990418377,-0.0197297970937629,0.955044924670724,0.930285268970363,0.980463561622157,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"direction_MR_sin",-0.038465577804774,0.0208916731579141,-1.84119182384407,0.0655934530977121,-0.0794132571942856,0.00248210158473756,0.962264827437485,0.923658137192101,1.00248518454909,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"direction_MR_cos",0.0538714689180611,0.0209656707576007,2.56950848560526,0.0101842897560835,0.0127787542331636,0.0949641836029585,1.05534894829525,1.01286075141473,1.09961947001326,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"pluie",0.00417215258750181,0.0357838430303795,0.116593194977961,0.907182430565424,-0.0659641797520421,0.0743084849270457,1.00418086813275,0.936164397331876,1.07713903540638,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"saisonete",0.125019204986436,0.080226942045839,1.55831945975211,0.119157538211962,-0.0322256014234084,0.28226401139628,1.13317021537647,0.968288110260403,1.32612878688661,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"saisonprintemps",0.0162093486127314,0.088562049999697,0.183028154980456,0.854775927273866,-0.157372269386675,0.189790966612137,1.01634143280515,0.854385937878938,1.2089968505343,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure10",-0.0500386507567127,0.0417234010102317,-1.19929462951599,0.230413402616737,-0.131816516736767,0.0317392152233413,0.951192659474152,0.876501803737253,1.03224827556514,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure11",-0.086526069765233,0.0450713498157752,-1.91975767574967,0.0548885152618334,-0.174865915404152,0.00181377587368643,0.917111639587917,0.83956958657107,1.00181542176009,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure12",-0.0604640721025721,0.0478065295355594,-1.26476597841301,0.205955230546518,-0.154164869992269,0.0332367257871243,0.941327588331913,0.857130694230574,1.03379523626815,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure13",-0.0568036853604497,0.0506575573578098,-1.12132697120052,0.262148709005509,-0.156092497781757,0.0424851270608576,0.944779525214026,0.855480056703648,1.04340053782557,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure14",-0.101482415467839,0.0531529144238673,-1.90925401867091,0.0562293308408659,-0.205662127738619,0.00269729680294041,0.903497066775761,0.814108094362665,1.00270093778083,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure15",-0.0368378105814688,0.0544223228922163,-0.676887876587449,0.498477096678256,-0.143505563450213,0.0698299422872751,0.96383244609673,0.866315980468012,1.07232580847342,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure16",-0.0169023720967527,0.0554542077944753,-0.30479872978073,0.760519449012759,-0.125592619373924,0.0917878751804188,0.983239671576857,0.881974072757539,1.09613228055552,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure17",-0.0763081929895647,0.0556900018038236,-1.37023146916698,0.170614657825676,-0.185460596525059,0.0328442105459294,0.926530612313238,0.830721568252526,1.03338953550871,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure18",-0.0886037227176076,0.0533700330641583,-1.6601773997609,0.0968787697924638,-0.193208987523358,0.0160015420881426,0.915208177933347,0.824309685696974,1.0161302523673,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure19",-0.145154433628741,0.0514940193626814,-2.81886004287979,0.00481945270342003,-0.246082711579596,-0.0442261556778852,0.864888714893824,0.781857553577704,0.956737561372615,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"heure20",-0.081171490176319,0.0502726254243829,-1.61462604133163,0.106391702505251,-0.179705836008109,0.0173628556554715,0.922035557845429,0.835515953973503,1.01751446622681,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"groupeG2",-2.58574382203007,0.173510165623574,-14.9025494427789,3.17239836356456e-50,-2.92582374665228,-2.24566389740787,0.0753400191882092,0.0536205040047409,0.105857238693204,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"groupeG6",-3.4318132271529,0.212426193363807,-16.155320456529,1.04175793103986e-58,-3.84816856614596,-3.01545788815984,0.0323282691011075,0.0213187445776056,0.0490233831203866,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"groupeG7",-1.3368279653933,0.165788601619235,-8.06344918973127,7.41713658443216e-16,-1.661773624567,-1.0118823062196,0.262677570816482,0.189802043822825,0.363534052744222,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"groupeG9",0.810018825144325,0.165619230038298,4.89085008399699,1.00401414457364e-06,0.485405134269262,1.13463251601939,2.24795030426707,1.62483315110858,3.11003044651488,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"activite_electrique",-0.041538836438662,0.0590095767157258,-0.703933814654734,0.481473991936882,-0.157197606801485,0.0741199339241605,0.959312078353324,0.854535180168741,1.07693595890675,"intensite_MR_rafale_max_complet","intensite","MR","rafale_max","complet"
"(Intercept)",6.7435751096517,0.546641589697387,12.3363740277882,5.76962095332247e-35,5.67215759384482,7.81499262545858,848.589118373086,290.660986689713,2477.4686827508,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"temperature_z",-0.035528670374858,0.141183712040274,-0.251648507192692,0.801312761531833,-0.312248745973796,0.24119140522408,0.965095064196083,0.731799473413913,1.27276462579364,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"humidite_z",0.0625869434146007,0.130403405921177,0.479948686711694,0.631263880568053,-0.193003732190906,0.318177619020107,1.0645870137244,0.824478897020725,1.37462039827339,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"pression_z",-0.194691337320574,0.102219704544282,-1.90463607959494,0.0568273932292247,-0.395041958227367,0.00565928358621878,0.823088675607151,0.673651773421604,1.00567532758314,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"vent_IC_moyen_z",-0.0117537506640622,0.0771997175785951,-0.152251213252121,0.878988802411626,-0.163065197118109,0.139557695789984,0.988315054825251,0.849535799323159,1.1497651404125,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"direction_IC_sin",0.0854293462246156,0.120607993917913,0.708322420840196,0.478745056823565,-0.150962321854493,0.321821014303725,1.08918460362108,0.859880096736255,1.37963781842143,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"direction_IC_cos",-0.140659850529192,0.133524706433794,-1.05343688285086,0.292140807629293,-0.402368275139428,0.121048574081043,0.86878477812597,0.668734422073169,1.12867973561679,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"pluie",0.246968198940219,0.236392153075493,1.04473941172383,0.29614342424968,-0.216360421087747,0.710296818968184,1.28013840237309,0.805444950207117,2.03459507544114,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"saisonete",-0.848359195119138,0.315319997192604,-2.6904706414828,0.00713513128468127,-1.46638638961664,-0.230332000621635,0.428116812121959,0.23075784932147,0.794269860637047,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"saisonprintemps",-1.59105591572137,0.347047949819403,-4.58454203964992,4.54982542476451e-06,-2.2712698973674,-0.910841934075337,0.203710397119038,0.103181067484984,0.402185467798493,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure10",0.122901984001989,0.250757977853673,0.490121929734602,0.624047620915515,-0.36858365259121,0.614387620595187,1.13077358161444,0.691713343564265,1.8485242546985,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure11",-0.0670964224718305,0.255977944194137,-0.2621179831843,0.793230482784935,-0.568813193092339,0.434620348148678,0.935105031851072,0.566197006628546,1.54437662219373,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure12",0.051016138238269,0.269120245858055,0.189566333352627,0.849648970884307,-0.476459543643519,0.578491820120057,1.05233987605783,0.62097805015252,1.78334679377058,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure13",0.424174196285512,0.284903376612951,1.4888352722536,0.136530751613797,-0.134236421875872,0.982584814446896,1.52832779962309,0.874383316820454,2.67135227556084,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure14",0.00252817030210148,0.286686060242931,0.00881860213209939,0.992963864708447,-0.559376507774042,0.564432848378245,1.00253136881954,0.571565319309235,1.7584501919778,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure15",-0.192635000032749,0.290297156949016,-0.66357866558983,0.506960015702204,-0.761617427652821,0.376347427587322,0.824782964960146,0.466910621793466,1.45695323159592,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure16",-0.20852267270714,0.292962773050358,-0.711771910594582,0.476606029432468,-0.782729707885842,0.365684362471561,0.81178262918408,0.457156403109853,1.44150017928692,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure17",-0.88730439779185,0.285857009787377,-3.10401483053305,0.00190913760932954,-1.44758413697511,-0.327024658608591,0.41176421061579,0.235137662853441,0.721065962324051,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure18",-0.175791558441508,0.284470711996179,-0.617960130967257,0.536601619947915,-0.733354153954018,0.381771037071003,0.838792804395855,0.480295300939417,1.46487664428557,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure19",-0.164612397876825,0.277201303211776,-0.593837027349995,0.552621120992579,-0.707926952171906,0.378702156418255,0.848222413187904,0.492664456554273,1.46038800376713,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"heure20",0.0592546020682008,0.284509305212397,0.208269469513361,0.835018568744095,-0.498383636148097,0.616892840284499,1.06104535069417,0.607511826693865,1.85316101968994,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG2",-5.19664219047189,0.450365012921363,-11.5387342297375,8.41544289731509e-31,-6.07935761579776,-4.31392676514602,0.00553511912748726,0.00228964701367364,0.0133809026336853,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG4",-6.10054181920653,0.601323740762504,-10.145187035973,3.48110943926593e-24,-7.27913635110104,-4.92194728731203,0.00224165281983538,0.000689781035148176,0.00728493117181229,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG5",-7.40466326356596,0.67320453018316,-10.9991286920653,3.85841953308844e-28,-8.72414414272495,-6.08518238440697,0.000608408964239657,0.000162611905703076,0.00227634911580875,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG6",-10.6493062268828,0.64104665276675,-16.6123731883172,5.67048035136065e-62,-11.9057576663057,-9.39285478746002,2.37172903096838e-05,6.75142026012233e-06,8.33172633255136e-05,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG7",-1.64001050238726,0.454422669149497,-3.6089979961975,0.000307381983751192,-2.53067893392027,-0.749342070854242,0.193978005048066,0.0796049554302794,0.472677438722804,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG8",-2.45879152614704,0.643966223978665,-3.81819951822272,0.000134429189256287,-3.72096532514523,-1.19661772714886,0.0855382592818196,0.0242105854747721,0.30221465765824,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"groupeG9",-2.55933244042789,0.441301849011834,-5.79950536386548,6.65108111686216e-09,-3.42428406449108,-1.69438081636469,0.0773563631914652,0.0325725925189335,0.183712945867957,"presence_IC_moyen_sans_2202_2024","presence","IC","moyen","sans_2202_2024"
"(Intercept)",3.54311924227299,0.0915773349611504,38.689914308776,0,3.36362766574913,3.72261081879684,34.5745977126092,28.8938181024968,41.37226872365,"intensite_IC_moyen_sans_2202_2024","intensite","IC","moyen","sans_2202_2024"
