datetime,temperature_MR,pression_MR,humidite_MR,vent_moyen_MR,vent_rafales_MR,vent_direction_MR,temperature_IC,pression_IC,humidite_IC,vent_moyen_IC,vent_rafales_IC,vent_direction_IC
2023-07-12 17:30:00,23.35,1010.95,58.85946197045244,2.3040000000000003,5.904,217.49999999999997,21.066666666666666,1018.7999999999998,63.0,23.53333333333333,36.7,302.3336344040273
2023-07-12 18:00:00,23.1,1010.8499999999999,58.199611946137985,3.1500000000000004,6.66,237.5,20.366666666666664,1018.9333333333334,63.666666666666664,21.133333333333336,34.9,300.9998984376572
2023-07-12 18:30:00,22.85,1010.95,57.94713697265014,2.88,6.876,248.0,20.266666666666666,1018.9333333333334,65.66666666666667,19.666666666666668,32.6,299.332753728081
2023-07-12 19:00:00,21.85,1011.2,57.97875482980782,2.9699999999999998,7.74,256.5,19.933333333333334,1019.1666666666666,67.0,18.7,30.3,299.6677210568365
2023-07-12 19:30:00,20.75,1011.5,58.37397791022153,3.2220000000000004,6.372,252.5,18.866666666666667,1019.4333333333334,70.0,16.7,28.0,304.0003047798862
2023-07-12 20:00:00,19.950000000000003,1011.6500000000001,61.781223703429056,3.2220000000000004,6.264,254.5,18.03333333333333,1019.6,74.33333333333333,14.766666666666666,27.2,307.3333634220596
2023-07-12 20:30:00,19.299999999999997,1011.8,65.66573962221133,3.0060000000000002,6.588,250.5,17.133333333333333,1019.8666666666667,79.66666666666667,11.833333333333334,26.4,309.0
2023-07-12 21:00:00,19.05,1011.95,67.73463862180489,2.25,4.428,250.5,16.400000000000002,1020.0666666666666,82.66666666666667,10.200000000000001,23.4,314.6562956988091
2023-07-12 21:30:00,18.55,1012.1500000000001,70.9662151366073,1.8719999999999999,3.6,250.0,15.633333333333333,1020.2333333333332,84.66666666666667,11.033333333333331,15.9,330.33336342205956
2023-07-12 22:00:00,17.75,1012.4,73.53433390012434,1.9260000000000002,3.888,255.5,15.200000000000001,1020.5666666666666,85.66666666666667,12.333333333333334,15.7,330.3332957195608
2023-07-12 22:30:00,17.25,1012.7,77.1708960224617,2.232,4.356,254.0,14.666666666666666,1020.6,87.0,9.866666666666667,15.7,333.3349908640192
2023-07-12 23:00:00,16.6,1012.8499999999999,81.92283285053443,1.8900000000000001,3.3480000000000003,259.0,13.6,1020.7666666666668,88.0,7.766666666666666,15.7,328.6661282155967
2023-07-12 23:30:00,15.8,1013.0,85.39851941083266,1.4940000000000002,2.52,266.5,12.166666666666666,1020.9,89.66666666666667,4.733333333333333,11.3,328.0
2023-07-13 00:00:00,15.05,1013.1,87.76239131062708,1.206,2.196,274.0,11.666666666666666,1020.8666666666667,90.66666666666667,5.233333333333333,8.0,328.0
2023-07-13 00:30:00,14.65,1013.3499999999999,88.73734889527827,1.368,2.4480000000000004,273.0,11.433333333333332,1020.8666666666667,91.0,4.666666666666667,6.4,328.0
2023-07-13 01:00:00,13.7,1013.4,91.69206578679908,0.6120000000000001,1.656,356.5,11.266666666666666,1020.8333333333334,91.66666666666667,4.1,6.4,328.0
